TYPE,STATUS,"PO CREATION DATE","SHIP DATE","WHSE DATE","CUT #",FACTORY,STYLE,SESON,COLOR,"CUT ORD","CUT RECVD","CUT BALNC","CUT/INTRANSIT QTY","ETA DATE",CUSTOMER,"ORD #","CUSTPO #","EARLIEST START DATE","ORD QTY"
IMPORT,C,04-07-2017,04-07-2017,05-05-2017,H-SU17-815,"SH GLOBAL",HA-KT-264-3X,,WHT,48,66,0,,,,,,,
IMPORT,C,04-07-2017,04-07-2017,05-05-2017,H-SU17-815,"SH GLOBAL",HA-KT-264,,GREEN,342,366,0,,,,,,,
IMPORT,C,04-07-2017,04-07-2017,05-05-2017,H-SU17-815,"SH GLOBAL",HA-KT-264-3X,,GREEN,18,18,0,,,,,,,
IMPORT,C,04-07-2017,04-07-2017,05-07-2017,H-SU17-816,"ELJAY SHANGHAI(P) LTD",HA-WB-487,,BLI,600,660,0,,,,,,,
IMPORT,C,04-07-2017,04-07-2017,05-07-2017,H-SU17-816,"ELJAY SHANGHAI(P) LTD",HA-WB-457,,WHT,480,432,48,,,,,,,
IMPORT,C,04-07-2017,04-07-2017,05-07-2017,H-SU17-816,"ELJAY SHANGHAI(P) LTD",HA-WB-473,,WHT,480,480,0,,,,,,,
IMPORT,C,04-07-2017,04-07-2017,05-07-2017,H-SU17-816,"ELJAY SHANGHAI(P) LTD",HA-WB-473,,BLK,480,492,0,,,,,,,
IMPORT,C,04-07-2017,04-07-2017,05-07-2017,H-SU17-816,"ELJAY SHANGHAI(P) LTD",HA-WB-473,,RED,600,600,0,,,,,,,
IMPORT,C,04-23-2017,04-23-2017,05-23-2017,"PO# 585536","SAMPLE VENDOR",HA-WB-444,,BLK,360,600,0,,,,,,,
IMPORT,C,04-23-2017,04-23-2017,05-23-2017,"PO# 585536","SAMPLE VENDOR",HA-WB-457,,WHT,360,600,0,,,,,,,
IMPORT,C,04-23-2017,04-23-2017,05-23-2017,"PO# 585536","SAMPLE VENDOR",HA-WB-522,,IND,480,468,12,,,,,,,
IMPORT,R,04-27-2017,04-27-2017,04-27-2017,H-SU17-LR,"DOLLAR APPAREL TRADING HOUSE",HA-KT-267,,WHT,241,241,0,,,,,,,
IMPORT,R,04-27-2017,04-27-2017,04-27-2017,H-SU17-LR,"DOLLAR APPAREL TRADING HOUSE",HA-KT-267-3X,,WHT,10,10,0,,,,,,,
IMPORT,R,04-27-2017,04-27-2017,04-27-2017,H-SU17-LR,"DOLLAR APPAREL TRADING HOUSE",HA-KT-267,,CAMO,256,256,0,,,,,,,
IMPORT,R,04-27-2017,04-27-2017,04-27-2017,H-SU17-LR,"DOLLAR APPAREL TRADING HOUSE",HA-KT-267-3X,,CAMO,11,11,0,,,,,,,
IMPORT,R,04-27-2017,04-27-2017,04-27-2017,H-SU17-LR,"DOLLAR APPAREL TRADING HOUSE",HA-KT-256,,BLK,69,69,0,,,,,,,
IMPORT,R,04-27-2017,04-27-2017,04-27-2017,H-SU17-LR,"DOLLAR APPAREL TRADING HOUSE",HA-KT-254,,RED,144,144,0,,,,,,,
IMPORT,R,04-27-2017,04-27-2017,04-27-2017,H-SU17-LR,"DOLLAR APPAREL TRADING HOUSE",HA-KT-268,,RED,42,42,0,,,,,,,
IMPORT,R,04-27-2017,04-27-2017,04-27-2017,H-SU17-LR,"DOLLAR APPAREL TRADING HOUSE",HA-KT-268-3X,,RED,6,6,0,,,,,,,
IMPORT,R,04-27-2017,04-27-2017,04-27-2017,H-SU17-LR,"DOLLAR APPAREL TRADING HOUSE",HA-KT-268,,WHT,244,244,0,,,,,,,
IMPORT,R,04-27-2017,04-27-2017,04-27-2017,H-SU17-LR,"DOLLAR APPAREL TRADING HOUSE",HA-KT-268-3X,,WHT,10,10,0,,,,,,,
IMPORT,O,05-01-2017,06-15-2017,07-15-2017,H-F17-607A,"ELJAY SHANGHAI(P) LTD",HA-KT-298,,WHT,1116,0,1116,,,,,,,
IMPORT,O,05-01-2017,06-15-2017,07-15-2017,H-F17-607A,"ELJAY SHANGHAI(P) LTD",HA-KT-298-3X,,WHT,84,48,36,,,,,,,
IMPORT,O,05-01-2017,06-15-2017,07-15-2017,H-F17-607A,"ELJAY SHANGHAI(P) LTD",HA-KT-298,,BLK,888,936,0,,,,,,,
IMPORT,O,05-01-2017,06-15-2017,07-15-2017,H-F17-607A,"ELJAY SHANGHAI(P) LTD",HA-KT-298-3X,,BLK,72,72,0,,,,,,,
IMPORT,O,05-01-2017,06-15-2017,07-15-2017,H-F17-607A,"ELJAY SHANGHAI(P) LTD",HA-KT-298,,NVY,840,888,0,,,,,,,
IMPORT,O,05-01-2017,06-15-2017,07-15-2017,H-F17-607A,"ELJAY SHANGHAI(P) LTD",HA-KT-298-3X,,NVY,60,63,0,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-601,"ELJAY SHANGHAI(P) LTD",HA-WB-502,,IND,1800,1800,0,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-601,"ELJAY SHANGHAI(P) LTD",HA-WB-548,,IND,480,480,0,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-601,"ELJAY SHANGHAI(P) LTD",HA-WB-432,,IND,1800,1800,0,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-601,"ELJAY SHANGHAI(P) LTD",HA-WJKT-088,,IND,564,552,12,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-601,"ELJAY SHANGHAI(P) LTD",HA-VST-038,,IND,476,468,8,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-601,"ELJAY SHANGHAI(P) LTD",HA-WJKT-088-3X,,IND,36,36,0,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-601,"ELJAY SHANGHAI(P) LTD",HA-VST-038-3X,,IND,24,24,0,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-602,"ELJAY SHANGHAI(P) LTD",HA-WB-500,,BLK,1500,1476,24,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-602,"ELJAY SHANGHAI(P) LTD",HA-WB-506,,IND,1500,1500,0,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-602,"ELJAY SHANGHAI(P) LTD",HA-WB-513,,IND,1800,0,1800,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-602,"ELJAY SHANGHAI(P) LTD",HA-WB-515,,IND,1800,1788,12,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-602,"ELJAY SHANGHAI(P) LTD",HA-WB-549,,IND,480,480,0,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-602,"ELJAY SHANGHAI(P) LTD",HA-WB-545,,IND,1644,1800,0,,,,,,,
IMPORT,R,05-01-2017,06-20-2017,07-15-2017,H-FA17-603,"ELJAY SHANGHAI(P) LTD",HA-WB-508,,IND,1200,1200,0,,,,,,,
IMPORT,R,05-01-2017,06-20-2017,07-15-2017,H-FA17-603,"ELJAY SHANGHAI(P) LTD",HA-WB-514,,IND,1200,1200,0,,,,,,,
IMPORT,R,05-01-2017,06-20-2017,07-15-2017,H-FA17-603,"ELJAY SHANGHAI(P) LTD",HA-WB-518,,IND,1800,1884,0,,,,,,,
IMPORT,R,05-01-2017,06-20-2017,07-15-2017,H-FA17-603,"ELJAY SHANGHAI(P) LTD",HA-WB-533,,BLK,1800,1800,0,,,,,,,
IMPORT,R,05-01-2017,06-20-2017,07-15-2017,H-FA17-603,"ELJAY SHANGHAI(P) LTD",HA-WB-528,,BLK,1800,1800,0,,,,,,,
IMPORT,R,05-01-2017,06-20-2017,07-15-2017,H-FA17-603,"ELJAY SHANGHAI(P) LTD",HA-WJKT-094,,BLK,564,564,0,,,,,,,
IMPORT,R,05-01-2017,06-20-2017,07-15-2017,H-FA17-603,"ELJAY SHANGHAI(P) LTD",HA-WJKT-094-3X,,BLK,36,72,0,,,,,,,
IMPORT,R,05-01-2017,05-20-2017,06-15-2017,H-FA17-604,"DOLLAR APPAREL TRADING HOUSE",HA-KT-291,,WHT/ROYAL,1116,1122,0,,,,,,,
IMPORT,R,05-01-2017,05-20-2017,06-15-2017,H-FA17-604,"DOLLAR APPAREL TRADING HOUSE",HA-KT-291-3X,,WHT/ROYAL,84,84,0,,,,,,,
IMPORT,R,05-01-2017,05-20-2017,06-15-2017,H-FA17-604,"DOLLAR APPAREL TRADING HOUSE",HA-KT-291,,RED/WHT,1116,1116,0,,,,,,,
IMPORT,R,05-01-2017,05-20-2017,06-15-2017,H-FA17-604,"DOLLAR APPAREL TRADING HOUSE",HA-KT-291-3X,,RED/WHT,84,84,0,,,,,,,
IMPORT,R,05-01-2017,05-20-2017,06-15-2017,H-FA17-604,"DOLLAR APPAREL TRADING HOUSE",HA-KT-290,,BLK/WHT,1116,1158,0,,,,,,,
IMPORT,R,05-01-2017,05-20-2017,06-15-2017,H-FA17-604,"DOLLAR APPAREL TRADING HOUSE",HA-KT-290-3X,,BLK/WHT,84,168,0,,,,,,,
IMPORT,R,05-01-2017,05-20-2017,06-15-2017,H-FA17-604,"DOLLAR APPAREL TRADING HOUSE",HA-KT-287,,RED,888,888,0,,,,,,,
IMPORT,R,05-01-2017,05-20-2017,06-15-2017,H-FA17-604,"DOLLAR APPAREL TRADING HOUSE",HA-KT-287-3X,,RED,72,72,0,,,,,,,
IMPORT,R,05-01-2017,05-20-2017,06-15-2017,H-FA17-604,"DOLLAR APPAREL TRADING HOUSE",HA-KT-287,,WHT,888,888,0,,,,,,,
IMPORT,R,05-01-2017,05-20-2017,06-15-2017,H-FA17-604,"DOLLAR APPAREL TRADING HOUSE",HA-KT-287-3X,,WHT,72,72,0,,,,,,,
IMPORT,R,05-01-2017,05-20-2017,06-15-2017,H-FA17-604,"DOLLAR APPAREL TRADING HOUSE",HA-KT-286,,ROYAL,1116,1140,0,,,,,,,
IMPORT,R,05-01-2017,05-20-2017,06-15-2017,H-FA17-604,"DOLLAR APPAREL TRADING HOUSE",HA-KT-286-3X,,ROYAL,84,84,0,,,,,,,
IMPORT,R,05-01-2017,05-20-2017,06-15-2017,H-FA17-604,"DOLLAR APPAREL TRADING HOUSE",HA-KT-286,,BLK,1116,1140,0,,,,,,,
IMPORT,R,05-01-2017,05-20-2017,06-15-2017,H-FA17-604,"DOLLAR APPAREL TRADING HOUSE",HA-KT-286-3X,,BLK,84,88,0,,,,,,,
IMPORT,R,05-01-2017,05-20-2017,06-15-2017,H-FA17-604,"DOLLAR APPAREL TRADING HOUSE",HA-KT-245,,BLK,1404,1440,0,,,,,,,
IMPORT,R,05-01-2017,05-20-2017,06-15-2017,H-FA17-604,"DOLLAR APPAREL TRADING HOUSE",HA-KT-245-3X,,BLK,96,96,0,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-605,"DOLLAR APPAREL TRADING HOUSE",HA-KT-297,,WHT,888,888,0,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-605,"DOLLAR APPAREL TRADING HOUSE",HA-KT-297,,RED,888,888,0,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-605,"DOLLAR APPAREL TRADING HOUSE",HA-KT-289,,CAMO,888,888,0,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-605,"DOLLAR APPAREL TRADING HOUSE",HA-KT-301,,BLK,888,912,0,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-605,"DOLLAR APPAREL TRADING HOUSE",HA-KT-297-3X,,WHT,72,78,0,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-605,"DOLLAR APPAREL TRADING HOUSE",HA-KT-297-3X,,RED,72,84,0,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-605,"DOLLAR APPAREL TRADING HOUSE",HA-KT-289-3X,,CAMO,72,78,0,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-605,"DOLLAR APPAREL TRADING HOUSE",HA-KT-301-3X,,BLK,72,0,72,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-606,"DOLLAR APPAREL TRADING HOUSE",HA-KT-288BT,,CAMO,300,0,300,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-606,"DOLLAR APPAREL TRADING HOUSE",HA-KT-297BT,,RED,300,252,48,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-606,"DOLLAR APPAREL TRADING HOUSE",HA-KT-291BT,,WHT/ROYAL,300,288,12,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-606,"DOLLAR APPAREL TRADING HOUSE",HA-KT-287BT,,RED,300,300,0,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-606,"DOLLAR APPAREL TRADING HOUSE",HA-KT-245BT,,BLK,300,270,30,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-607,"ELJAY SHANGHAI(P) LTD",HA-KT-298,,WHT,1116,0,1116,,,,,,,
IMPORT,C,05-01-2017,05-20-2017,06-15-2017,H-FA17-607,"ELJAY SHANGHAI(P) LTD",HA-KT-298-3X,,WHT,84,0,84,,,,,,,
